,Marca,Modelo,Descrição,Valor,embedding_musical,categoria_musical,specs_musicais
2604,LUEN,PELE LDH DUO LUB CL 16 FILME DUPLO AZUL - LDH DRUMHEADS,PERCURSÃO,109.06,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO LUB CL 16 FILME DUPLO AZUL - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2605,LUEN,PELE LDH DUO LUB CL 16 FILME DUPLO PRETO - LDH DRUMHEADS,PERCURSÃO,109.06,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO LUB CL 16 FILME DUPLO PDTO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2606,LUEN,PELE LDH DUO LUB CL 16 FILME DUPLO VERMELHO - LDH DRUMHEADS,PERCURSÃO,109.06,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO LUB CL 16 FILME DUPLO VERMELHO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2607,LUEN,PELE DP COATED 18 FILME SIMPLES - DUDU PORTES,PERCURSÃO,109.51,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP COATED 18 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2608,LUEN,REPINIQUE 30X06 ALUMISTEEL ARO CHAPA CROM PELE LEITOSA BATUKA 04 AFIN - BATUKA,PERCURSÃO,109.73,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: DPINIQUE 30X06 ALUESTEEL ARO CHAPA CROM PELE LEITOSA BATUKA 04 AFIN - BATUKA || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2609,LUEN,PELE LDH ONE THIN CT 18 FILME SIMPLES AZUL ARO FINO - LDH DRUMHEADS,PERCURSÃO,110.38,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH ONE THIN CT 18 FILME BMPLES AZUL ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2610,LUEN,PELE LDH ONE THIN CT 18 FILME SIMPLES BRANCO ARO FINO - LDH DRUMHEADS,PERCURSÃO,110.38,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH ONE THIN CT 18 FILME BMPLES BRANCO ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2611,LUEN,PELE LDH ONE THIN CT 18 FILME SIMPLES PRETO ARO FINO - LDH DRUMHEADS,PERCURSÃO,110.38,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH ONE THIN CT 18 FILME BMPLES PDTO ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2612,LUEN,PELE LDH ONE THIN CT 18 FILME SIMPLES VERMELHO ARO FINO - LDH DRUMHEADS,PERCURSÃO,110.38,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH ONE THIN CT 18 FILME BMPLES VERMELHO ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2613,LUEN,PELE LDH DUO CL 18 FILME DUPLO AZUL ARO FINO - LDH DRUMHEADS,PERCURSÃO,111.03,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO CL 18 FILME DUPLO AZUL ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2614,LUEN,PELE LDH DUO CL 18 FILME DUPLO PRETO ARO FINO - LDH DRUMHEADS,PERCURSÃO,111.03,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO CL 18 FILME DUPLO PDTO ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2615,LUEN,PELE LDH DUO CL 18 FILME DUPLO VERMELHO ARO FINO - LDH DRUMHEADS,PERCURSÃO,111.03,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO CL 18 FILME DUPLO VERMELHO ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2616,LUEN,PELE DP HEAVY COATED 18 FILME SIMPLES ARO FINO - DUDU PORTES,PERCURSÃO,111.37,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP HEAVY COATED 18 FILME BMPLES ARO FINO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2617,LUEN,PELE LDH ONE HEAVY CT 16 FILME SIMPLES BRANCO - LDH DRUMHEADS,PERCURSÃO,112.08,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH ONE HEAVY CT 16 FILME BMPLES BRANCO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2618,LUEN,TIMBA 30X10 FOLHEADO VERNIZ FERR POP PRETO PELE LEITOSA 04 AFIN - BRASIL,PERCURSÃO,112.81,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TIMBA 30X10 FOLHEAC VERNIZ FERR POP PDTO PELE LEITOSA 04 AFIN - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2619,LUEN,CAIXA/REPIQUE 10X12 ALUMISTEEL NATURAL ARO CHAPA PRETO PELE LEITOSA 06 AFIN - BATUKA,PERCURSÃO,112.99,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: CAIXA DPIQUE 10X12 ALUESTEEL NATURAL ARO CHAPA PDTO PELE LEITOSA 06 AFIN - BATUKA || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2620,LUEN,PELE DP EFFECT PRO 13 FILME SIMPLES - DUDU PORTES,PERCURSÃO,113.1,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP EFFECT PRO 13 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2621,LUEN,VASSORINHA 315 MM ACO SEM PUXADOR - BRASIL,PERCURSÃO,113.22,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: VASSORINHA 315 MM ACO SEM PUXACR - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2622,LUEN,PELE ANIMAL 60CM COURO SEM ARO - BRASIL,PERCURSÃO,113.88,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE ANIMAL 60CM COURO SEM ARO - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2623,LUEN,PELE DP DOUBLE CLEAR 20 FILME DUPLO - DUDU PORTES,PERCURSÃO,113.89,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP CUBLE CLEAR 20 FILME DUPLO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2624,LUEN,PELE DP XPLOD 12 FILME SIMPLES - DUDU PORTES,PERCURSÃO,114.1,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP XPLOD 12 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2625,LUEN,PELE DP HYDRAGLIDE COATED 18 FILME DUPLO ARO FINO - DUDU PORTES,PERCURSÃO,114.27,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP HYDRAGLIDE COATED 18 FILME DUPLO ARO FINO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2626,LUEN,PELE DP COATED PREMIUM 18 FILME SIMPLES - DUDU PORTES,PERCURSÃO,114.32,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP COATED PDEUM 18 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2627,LUEN,PELE DP SILENT HEAD 24 MALHA DUPLA - DUDU PORTES,PERCURSÃO,114.32,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP BLENT HEAD 24 MALHA DUPA - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2628,LUEN,PELE DP COATED PREMIUM 18 FILME SIMPLES MR - DUDU PORTES,PERCURSÃO,114.34,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP COATED PDEUM 18 FILME BMPLES MR - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2629,LUEN,PELE DP HYDRAGLIDE BLACK 18 FILME DUPLO ARO FINO - DUDU PORTES,PERCURSÃO,115.2,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP HYDRAGLIDE BACK 18 FILME DUPLO ARO FINO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2630,LUEN,TAMBORIM 6 FORM BRANCO CARRARA ARO INOX CROM PELE LEITOSA 08 AFIN - BLACK WHITE,PERCURSÃO,115.79,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TAMBORIM 6 FORM BRANCO CARRARA ARO INOX CROM PELE LEITOSA 08 AFIN - BACK WHITE || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2631,LUEN,TAMBORIM 6 FORM BRANCO GLITER ARO INOX BRANCO PELE LEITOSA 08 AFIN - MULHERES,PERCURSÃO,115.79,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TAMBORIM 6 FORM BRANCO GLITER ARO INOX BRANCO PELE LEITOSA 08 AFIN - MULHEDS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2632,LUEN,TAMBORIM 6 PRETO ARO INOX CROM PELE LEITOSA 08 AFIN - BLACK WHITE,PERCURSÃO,115.79,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TAMBORIM 6 PDTO ARO INOX CROM PELE LEITOSA 08 AFIN - BACK WHITE || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2633,LUEN,PELE LDH DUO CL 20 FILME DUPLO VERMELHO MR - LDH DRUMHEADS,PERCURSÃO,115.99,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO CL 20 FILME DUPLO VERMELHO MR - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2634,LUEN,TANTAN 40X10 COLORSTEEL PINT ELETRO AMARELO POP LARANJA PELE KORINO BRANCO 06 AFIN - KIDS SHOW,PERCURSÃO,116.88,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TANTAN 40X10 COLORSTEEL PINT ELETRO AMADLO POP ARANJA PELE KORINO BRANCO 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2635,LUEN,TANTAN 40X10 COLORSTEEL PINT ELETRO AZUL POP LARANJA PELE KORINO AZUL 06 AFIN - KIDS SHOW,PERCURSÃO,116.88,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TANTAN 40X10 COLORSTEEL PINT ELETRO AZUL POP ARANJA PELE KORINO AZUL 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2636,LUEN,TANTAN 40X10 COLORSTEEL PINT ELETRO PRETO POP LARANJA PELE KORINO BRANCO 06 AFIN - KIDS SHOW,PERCURSÃO,116.88,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TANTAN 40X10 COLORSTEEL PINT ELETRO PDTO POP ARANJA PELE KORINO BRANCO 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2637,LUEN,TANTAN 40X10 COLORSTEEL PINT ELETRO VERMELHO POP LARANJA PELE KORINO VERMELHO 06 AFIN - KIDS SHOW,PERCURSÃO,116.88,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TANTAN 40X10 COLORSTEEL PINT ELETRO VERMELHO POP ARANJA PELE KORINO VERMELHO 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2638,LUEN,PELE DP DOUBLE LIGHT 22 FILME DUPLO - DUDU PORTES,PERCURSÃO,117.76,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP CUBLE LIGHT 22 FILME DUPLO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2639,LUEN,PELE LDH ONE CLEAR DOUBLE DOT 20 FILME SIMPLES MR - LDH DRUMHEADS,PERCURSÃO,117.76,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH ONE CLEAR CUBLE CT 20 FILME BMPLES MR - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2640,LUEN,PELE LDH ONE ULTRA HEAVY CT 16 FILME SIMPLES BRANCO - LDH DRUMHEADS,PERCURSÃO,117.98,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH ONE ULTRA HEAVY CT 16 FILME BMPLES BRANCO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2641,LUEN,GUIRO 25X04 ALUM TEXTURIZADO FRISADO COM ALCA DE COURO E BAQUETA - BRASIL,PERCURSÃO,118.08,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: GUIRO 25X04 ALUM TEXTURIZAC FRISAC COM ALCA DE COURO E BAQUETA - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2642,LUEN,TIMBA 50X11 FOLHEADO VERNIZ FERR POP ARGOLA PRETO PELE LEISTOSA BATURA 05 AFIN - BATUKA,PERCURSÃO,118.37,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TIMBA 50X11 FOLHEAC VERNIZ FERR POP ARGOA PDTO PELE LEISTOSA BATURA 05 AFIN - BATUKA || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2643,LUEN,GANZA DE PLATINELAS 36 CM ALUM E ABS AZUL 72 PLATINELAS - BRASIL,PERCURSÃO,118.93,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: GANZA DE PATINEAS 36 CM ALUM E ABS AZUL 72 PATINEAS - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2644,LUEN,GANZA DE PLATINELAS 36 CM ALUM E ABS PRETO 72 PLATINELAS - BRASIL,PERCURSÃO,118.93,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: GANZA DE PATINEAS 36 CM ALUM E ABS PDTO 72 PATINEAS - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2645,LUEN,GANZA DE PLATINELAS 36 CM ALUM E ABS VERMELHO 72 PLATINELAS - BRASIL,PERCURSÃO,118.93,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: GANZA DE PATINEAS 36 CM ALUM E ABS VERMELHO 72 PATINEAS - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2646,LUEN,PELE DP BRIGHT COATED 20 FILME SIMPLES - DUDU PORTES,PERCURSÃO,119.18,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP BRIGHT COATED 20 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2647,LUEN,PELE DP HYDRAGLIDE CLEAR 18 FILME DUPLO - DUDU PORTES,PERCURSÃO,119.86,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP HYDRAGLIDE CLEAR 18 FILME DUPLO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2648,LUEN,PELE DP VINTAGE JAZZ 20 FILME SIMPLES - DUDU PORTES,PERCURSÃO,120.38,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP VINTAGE JAZZ 20 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2649,LUEN,KIT HARMONIC 1 DOUBLE POWE GEL 4 BUMBO 6 MUFFLE GEL COLORS BRANCO - LDH DRUMHEADS,PERCURSÃO,120.97,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: KIT HARMONIC 1 CUBLE POWE GEL 4 BUMBO 6 MUFFLE GEL COLORS BRANCO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2650,LUEN,KIT HARMONIC 1 DOUBLE POWE GEL 4 BUMBO 6 MUFFLE GEL COLORS COBRE - LDH DRUMHEADS,PERCURSÃO,120.97,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: KIT HARMONIC 1 CUBLE POWE GEL 4 BUMBO 6 MUFFLE GEL COLORS COBD - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2651,LUEN,KIT HARMONIC 1 DOUBLE POWE GEL 4 BUMBO 6 MUFFLE GEL COLORS PRETO - LDH DRUMHEADS,PERCURSÃO,120.97,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: KIT HARMONIC 1 CUBLE POWE GEL 4 BUMBO 6 MUFFLE GEL COLORS PDTO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2652,LUEN,PELE LEITOSA 24 FILME SIMPLES MR - MARCIAL,PERCURSÃO,121.07,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LEITOSA 24 FILME BMPLES MR - MARCIAL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2653,LUEN,PELE DP XPLOD 13 FILME SIMPLES - DUDU PORTES,PERCURSÃO,121.55,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP XPLOD 13 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2654,LUEN,PELE DP POWER DEEP 18 ARO FINO FILME SIMPLES - DUDU PORTES,PERCURSÃO,121.81,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP POWER DEEP 18 ARO FINO FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2655,LUEN,PELE DP CLEAR 24 FILME SIMPLES - DUDU PORTES,PERCURSÃO,122.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP CLEAR 24 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2656,LUEN,PELE DP DOUBLE COATED 18 FILME DUPLO - DUDU PORTES,PERCURSÃO,122.02,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP CUBLE COATED 18 FILME DUPLO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2657,LUEN,REPINIQUE 30X08 ALUMISTEEL ARO CHAPA CROM PELE LEITOSA BATUKA 06 AFIN - BATUKA,PERCURSÃO,122.58,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: DPINIQUE 30X08 ALUESTEEL ARO CHAPA CROM PELE LEITOSA BATUKA 06 AFIN - BATUKA || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2658,LUEN,PELE DP COATED 20 FILME SIMPLES - DUDU PORTES,PERCURSÃO,122.63,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP COATED 20 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2659,LUEN,PELE DP EFFECT PRO 14 FILME SIMPLES - DUDU PORTES,PERCURSÃO,122.63,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP EFFECT PRO 14 FILME BMPLES - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2660,LUEN,REPIQUE DE MAO 30X10 INOX ESCOVADO ESCOVADO FERR POP PRETO PELE LEITOSA 04 AFIN - BRASIL,PERCURSÃO,122.74,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: DPIQUE DE MAO 30X10 INOX ESCOVAC ESCOVAC FERR POP PDTO PELE LEITOSA 04 AFIN - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2661,LUEN,PELE LDH DUO HEAVY CT 18 FILME DUPLO ARO FINO - LDH DRUMHEADS,PERCURSÃO,122.79,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE LDH DUO HEAVY CT 18 FILME DUPLO ARO FINO - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2662,LUEN,COLOR PAD 6 VERDE - LDH DRUMHEADS,PERCURSÃO,123.13,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: COLOR PAD 6 VERDE - LDH DRUMHEADS || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2663,LUEN,PELE ANIMAL 18 COURO - BRASIL,PERCURSÃO,123.41,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE ANIMAL 18 COURO - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2664,LUEN,PELE DP COATED PREMIUM 20 FILME SIMPLES MR - DUDU PORTES,PERCURSÃO,124.1,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP COATED PDEUM 20 FILME BMPLES MR - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2665,LUEN,ZABUMBA 15X14 COLORSTEEL PINT ELETRO AMARELO ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW,PERCURSÃO,125.25,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: ZABUMBA 15X14 COLORSTEEL PINT ELETRO AMADLO ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2666,LUEN,ZABUMBA 15X14 COLORSTEEL PINT ELETRO AZUL ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW,PERCURSÃO,125.25,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: ZABUMBA 15X14 COLORSTEEL PINT ELETRO AZUL ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2667,LUEN,ZABUMBA 15X14 COLORSTEEL PINT ELETRO PRETO ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW,PERCURSÃO,125.25,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: ZABUMBA 15X14 COLORSTEEL PINT ELETRO PDTO ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2668,LUEN,ZABUMBA 15X14 COLORSTEEL PINT ELETRO VERMELHO ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW,PERCURSÃO,125.25,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: ZABUMBA 15X14 COLORSTEEL PINT ELETRO VERMELHO ARO NYLON PELE CRISTAL 06 AFIN - KIDS SHOW || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2669,LUEN,PELE DP VINTAGE JAZZ 16 FILME SIMPLES MR - DUDU PORTES,PERCURSÃO,125.4,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP VINTAGE JAZZ 16 FILME BMPLES MR - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2670,LUEN,"KIT PORCA BORBOLETA VAZADA 1/4"" ZAMAC CROMADA - SOB ENCOMENDA",PERCURSÃO,125.59,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: KIT PORCA BORBOLETA VAZADA 1 4 ZAMAC CROMADA - SOB ENCOMENDA || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2671,LUEN,TIMBA 30X10 FOLHEADO VERNIZ FERR CLASS CROM PELE LEITOSA 04 AFIN - BRASIL,PERCURSÃO,126.67,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: TIMBA 30X10 FOLHEAC VERNIZ FERR CASS CROM PELE LEITOSA 04 AFIN - BRABL || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2672,LUEN,PELE DP COATED PREMIUM 22 FILME SIMPLES MR - DUDU PORTES,PERCURSÃO,126.95,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP COATED PDEUM 22 FILME BMPLES MR - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2673,LUEN,PELE DP DOUBLE CLEAR 22 FILME DUPLO - DUDU PORTES,PERCURSÃO,127.56,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP CUBLE CLEAR 22 FILME DUPLO - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
2674,LUEN,PELE DP BRIGHT COATED 18 FILME SIMPLES MR - DUDU PORTES,PERCURSÃO,127.69,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: LUEN || MODELO: PELE DP BRIGHT COATED 18 FILME BMPLES MR - DUDU PORTES || DESCRICAO_MUSICAL: PERCURSÃO,OUTROS,{}
